City	State	Year	Est. Population
Belmore village	Ohio	2013	142
Belmore village	Ohio	2014	141
Belmore village	Ohio	2015	141
Cloverdale village	Ohio	2010	168
Cloverdale village	Ohio	2011	168
Cloverdale village	Ohio	2012	167
Cloverdale village	Ohio	2013	166
Cloverdale village	Ohio	2014	166
Cloverdale village	Ohio	2015	166
Columbus Grove village	Ohio	2010	2123
Columbus Grove village	Ohio	2011	2118
Columbus Grove village	Ohio	2012	2111
Columbus Grove village	Ohio	2013	2090
Columbus Grove village	Ohio	2014	2081
Columbus Grove village	Ohio	2015	2082
Continental village	Ohio	2010	1153
Continental village	Ohio	2011	1151
Continental village	Ohio	2012	1147
Continental village	Ohio	2013	1135
Continental village	Ohio	2014	1128
Continental village	Ohio	2015	1130
Dupont village	Ohio	2010	318
Dupont village	Ohio	2011	317
Dupont village	Ohio	2012	317
Dupont village	Ohio	2013	315
Dupont village	Ohio	2014	314
Dupont village	Ohio	2015	312
Fort Jennings village	Ohio	2010	485
Fort Jennings village	Ohio	2011	484
Fort Jennings village	Ohio	2012	483
Fort Jennings village	Ohio	2013	480
Fort Jennings village	Ohio	2014	478
Fort Jennings village	Ohio	2015	481
Gilboa village	Ohio	2010	190
Gilboa village	Ohio	2011	190
Gilboa village	Ohio	2012	189
Gilboa village	Ohio	2013	188
Gilboa village	Ohio	2014	187
Gilboa village	Ohio	2015	188
Glandorf village	Ohio	2010	992
Glandorf village	Ohio	2011	991
Glandorf village	Ohio	2012	989
Glandorf village	Ohio	2013	993
Glandorf village	Ohio	2014	989
Glandorf village	Ohio	2015	999
Kalida village	Ohio	2010	1542
Kalida village	Ohio	2011	1542
Kalida village	Ohio	2012	1556
Kalida village	Ohio	2013	1549
Kalida village	Ohio	2014	1547
Kalida village	Ohio	2015	1559
Leipsic village	Ohio	2010	2092
Leipsic village	Ohio	2011	2089
Leipsic village	Ohio	2012	2078
Leipsic village	Ohio	2013	2062
Leipsic village	Ohio	2014	2049
Leipsic village	Ohio	2015	2050
Miller City village	Ohio	2010	137
Miller City village	Ohio	2011	137
Miller City village	Ohio	2012	139
Miller City village	Ohio	2013	140
Miller City village	Ohio	2014	139
Miller City village	Ohio	2015	139
Ottawa village	Ohio	2010	4468
Ottawa village	Ohio	2011	4464
Ottawa village	Ohio	2012	4450
Ottawa village	Ohio	2013	4421
Ottawa village	Ohio	2014	4409
Ottawa village	Ohio	2015	4428
Ottoville village	Ohio	2010	984
Ottoville village	Ohio	2011	983
Ottoville village	Ohio	2012	980
Ottoville village	Ohio	2013	974
Ottoville village	Ohio	2014	972
Ottoville village	Ohio	2015	976
Pandora village	Ohio	2010	1167
Pandora village	Ohio	2011	1165
Pandora village	Ohio	2012	1163
Pandora village	Ohio	2013	1158
Pandora village	Ohio	2014	1151
Pandora village	Ohio	2015	1155
West Leipsic village	Ohio	2010	206
West Leipsic village	Ohio	2011	206
West Leipsic village	Ohio	2012	205
West Leipsic village	Ohio	2013	204
West Leipsic village	Ohio	2014	203
West Leipsic village	Ohio	2015	203
Gilboa village	Ohio	2010	190
Gilboa village	Ohio	2011	190
Gilboa village	Ohio	2012	189
Gilboa village	Ohio	2013	188
Gilboa village	Ohio	2014	187
Gilboa village	Ohio	2015	188
Fort Jennings village	Ohio	2010	485
Fort Jennings village	Ohio	2011	484
Fort Jennings village	Ohio	2012	483
Fort Jennings village	Ohio	2013	480
Fort Jennings village	Ohio	2014	478
Fort Jennings village	Ohio	2015	481
West Leipsic village	Ohio	2010	206
West Leipsic village	Ohio	2011	206
West Leipsic village	Ohio	2012	205
West Leipsic village	Ohio	2013	204
West Leipsic village	Ohio	2014	203
West Leipsic village	Ohio	2015	203
Continental village	Ohio	2010	1153
Continental village	Ohio	2011	1151
Continental village	Ohio	2012	1147
Continental village	Ohio	2013	1135
Continental village	Ohio	2014	1128
Continental village	Ohio	2015	1130
Ottoville village	Ohio	2010	984
Ottoville village	Ohio	2011	983
Ottoville village	Ohio	2012	980
Ottoville village	Ohio	2013	974
Ottoville village	Ohio	2014	972
Ottoville village	Ohio	2015	976
Glandorf village	Ohio	2010	992
Glandorf village	Ohio	2011	991
Glandorf village	Ohio	2012	989
Glandorf village	Ohio	2013	993
Glandorf village	Ohio	2014	989
Glandorf village	Ohio	2015	999
Ottawa village	Ohio	2010	4468
Ottawa village	Ohio	2011	4464
Ottawa village	Ohio	2012	4450
Ottawa village	Ohio	2013	4421
Ottawa village	Ohio	2014	4409
Ottawa village	Ohio	2015	4428
Miller City village	Ohio	2010	137
Miller City village	Ohio	2011	137
Miller City village	Ohio	2012	139
Miller City village	Ohio	2013	140
Miller City village	Ohio	2014	139
Miller City village	Ohio	2015	139
Cloverdale village	Ohio	2010	168
Cloverdale village	Ohio	2011	168
Cloverdale village	Ohio	2012	167
Cloverdale village	Ohio	2013	166
Cloverdale village	Ohio	2014	166
Cloverdale village	Ohio	2015	166
Dupont village	Ohio	2010	318
Dupont village	Ohio	2011	317
Dupont village	Ohio	2012	317
Dupont village	Ohio	2013	315
Dupont village	Ohio	2014	314
Dupont village	Ohio	2015	312
Columbus Grove village	Ohio	2010	2123
Columbus Grove village	Ohio	2011	2118
Columbus Grove village	Ohio	2012	2111
Columbus Grove village	Ohio	2013	2090
Columbus Grove village	Ohio	2014	2081
Columbus Grove village	Ohio	2015	2082
Pandora village	Ohio	2010	1167
Pandora village	Ohio	2011	1165
Pandora village	Ohio	2012	1163
Pandora village	Ohio	2013	1158
Pandora village	Ohio	2014	1151
Pandora village	Ohio	2015	1155
Kalida village	Ohio	2010	1542
Kalida village	Ohio	2011	1542
Kalida village	Ohio	2012	1556
Kalida village	Ohio	2013	1549
Kalida village	Ohio	2014	1547
Kalida village	Ohio	2015	1559
Belmore village	Ohio	2010	143
Belmore village	Ohio	2011	143
Belmore village	Ohio	2012	142
Belmore village	Ohio	2013	142
Belmore village	Ohio	2014	141
Belmore village	Ohio	2015	141
Bellville village	Ohio	2010	1918
Bellville village	Ohio	2011	1914
Bellville village	Ohio	2012	1898
Bellville village	Ohio	2013	1892
Bellville village	Ohio	2014	1885
Bellville village	Ohio	2015	1877
Butler village	Ohio	2010	938
Butler village	Ohio	2011	936
Butler village	Ohio	2012	927
Butler village	Ohio	2013	922
Butler village	Ohio	2014	918
Butler village	Ohio	2015	916
Lexington village	Ohio	2010	4822
Lexington village	Ohio	2011	4810
Lexington village	Ohio	2012	4774
Lexington village	Ohio	2013	4762
Lexington village	Ohio	2014	4752
Lexington village	Ohio	2015	4741
Lucas village	Ohio	2010	615
Lucas village	Ohio	2011	614
Lucas village	Ohio	2012	609
Lucas village	Ohio	2013	608
Lucas village	Ohio	2014	606
Lucas village	Ohio	2015	605
Shiloh village	Ohio	2010	649
Shiloh village	Ohio	2011	647
Shiloh village	Ohio	2012	640
Shiloh village	Ohio	2013	637
Shiloh village	Ohio	2014	635
Shiloh village	Ohio	2015	634
Shiloh village	Ohio	2010	649
Shiloh village	Ohio	2011	647
Shiloh village	Ohio	2012	640
Shiloh village	Ohio	2013	637
Shiloh village	Ohio	2014	635
Shiloh village	Ohio	2015	634
Lucas village	Ohio	2010	615
Lucas village	Ohio	2011	614
Lucas village	Ohio	2012	609
Lucas village	Ohio	2013	608
Lucas village	Ohio	2014	606
Lucas village	Ohio	2015	605
Butler village	Ohio	2010	938
Butler village	Ohio	2011	936
Butler village	Ohio	2012	927
Butler village	Ohio	2013	922
Butler village	Ohio	2014	918
Butler village	Ohio	2015	916
Adelphi village	Ohio	2010	380
Adelphi village	Ohio	2011	380
Adelphi village	Ohio	2012	378
Adelphi village	Ohio	2013	377
Adelphi village	Ohio	2014	376
Adelphi village	Ohio	2015	373
Bainbridge village	Ohio	2010	860
Bainbridge village	Ohio	2011	860
Bainbridge village	Ohio	2012	857
Bainbridge village	Ohio	2013	858
Bainbridge village	Ohio	2014	855
Bainbridge village	Ohio	2015	852
Clarksburg village	Ohio	2010	455
Clarksburg village	Ohio	2011	455
Clarksburg village	Ohio	2012	456
Clarksburg village	Ohio	2013	457
Clarksburg village	Ohio	2014	458
Clarksburg village	Ohio	2015	458
Frankfort village	Ohio	2010	1064
Frankfort village	Ohio	2011	1065
Frankfort village	Ohio	2012	1063
Frankfort village	Ohio	2013	1065
Frankfort village	Ohio	2014	1065
Frankfort village	Ohio	2015	1062
Kingston village	Ohio	2010	1032
Kingston village	Ohio	2011	1033
Kingston village	Ohio	2012	1029
Kingston village	Ohio	2013	1029
Kingston village	Ohio	2014	1029
Kingston village	Ohio	2015	1023
South Salem village	Ohio	2010	204
South Salem village	Ohio	2011	204
South Salem village	Ohio	2012	204
South Salem village	Ohio	2013	207
South Salem village	Ohio	2014	208
South Salem village	Ohio	2015	208
South Salem village	Ohio	2010	204
South Salem village	Ohio	2011	204
South Salem village	Ohio	2012	204
South Salem village	Ohio	2013	207
South Salem village	Ohio	2014	208
South Salem village	Ohio	2015	208
Adelphi village	Ohio	2010	380
Adelphi village	Ohio	2011	380
Adelphi village	Ohio	2012	378
Adelphi village	Ohio	2013	377
Adelphi village	Ohio	2014	376
Adelphi village	Ohio	2015	373
Frankfort village	Ohio	2010	1064
Frankfort village	Ohio	2011	1065
Frankfort village	Ohio	2012	1063
Frankfort village	Ohio	2013	1065
Frankfort village	Ohio	2014	1065
Frankfort village	Ohio	2015	1062
Clarksburg village	Ohio	2010	455
Clarksburg village	Ohio	2011	455
Clarksburg village	Ohio	2012	456
Clarksburg village	Ohio	2013	457
Clarksburg village	Ohio	2014	458
Clarksburg village	Ohio	2015	458
Kingston village	Ohio	2010	1032
Kingston village	Ohio	2011	1033
Kingston village	Ohio	2012	1029
Kingston village	Ohio	2013	1029
Kingston village	Ohio	2014	1029
Kingston village	Ohio	2015	1023
Bainbridge village	Ohio	2010	860
Bainbridge village	Ohio	2011	860
Bainbridge village	Ohio	2012	857
Bainbridge village	Ohio	2013	858
Bainbridge village	Ohio	2014	855
Bainbridge village	Ohio	2015	852
Burgoon village	Ohio	2010	172
Burgoon village	Ohio	2011	172
Burgoon village	Ohio	2012	171
Burgoon village	Ohio	2013	171
Burgoon village	Ohio	2014	170
Burgoon village	Ohio	2015	170
Gibsonburg village	Ohio	2010	2581
Gibsonburg village	Ohio	2011	2576
Gibsonburg village	Ohio	2012	2562
Gibsonburg village	Ohio	2013	2602
Gibsonburg village	Ohio	2014	2586
Gibsonburg village	Ohio	2015	2581
Helena village	Ohio	2010	224
Helena village	Ohio	2011	224
Helena village	Ohio	2012	223
Helena village	Ohio	2013	223
Helena village	Ohio	2014	222
Helena village	Ohio	2015	222
Lindsey village	Ohio	2010	446
Lindsey village	Ohio	2011	446
Lindsey village	Ohio	2012	442
Lindsey village	Ohio	2013	440
Lindsey village	Ohio	2014	436
Lindsey village	Ohio	2015	433
Woodville village	Ohio	2010	2135
Woodville village	Ohio	2011	2131
Woodville village	Ohio	2012	2119
Woodville village	Ohio	2013	2115
Woodville village	Ohio	2014	2101
Woodville village	Ohio	2015	2096
Green Springs village	Ohio	2010	738
Green Springs village	Ohio	2011	737
Green Springs village	Ohio	2012	733
Green Springs village	Ohio	2013	731
Green Springs village	Ohio	2014	726
Green Springs village	Ohio	2015	723
Burgoon village	Ohio	2010	172
Burgoon village	Ohio	2011	172
Burgoon village	Ohio	2012	171
Burgoon village	Ohio	2013	171
Burgoon village	Ohio	2014	170
Burgoon village	Ohio	2015	170
Lindsey village	Ohio	2010	446
Lindsey village	Ohio	2011	446
Lindsey village	Ohio	2012	442
Lindsey village	Ohio	2013	440
Lindsey village	Ohio	2014	436
Lindsey village	Ohio	2015	433
Woodville village	Ohio	2010	2135
Woodville village	Ohio	2011	2131
Woodville village	Ohio	2012	2119
Woodville village	Ohio	2013	2115
Woodville village	Ohio	2014	2101
Woodville village	Ohio	2015	2096
New Boston village	Ohio	2010	2272
New Boston village	Ohio	2011	2272
New Boston village	Ohio	2012	2260
New Boston village	Ohio	2013	2239
New Boston village	Ohio	2014	2224
New Boston village	Ohio	2015	2200
Otway village	Ohio	2010	87
Otway village	Ohio	2011	87
Otway village	Ohio	2012	87
Otway village	Ohio	2013	86
Otway village	Ohio	2014	86
Otway village	Ohio	2015	85
Rarden village	Ohio	2010	159
Rarden village	Ohio	2011	159
Rarden village	Ohio	2012	159
Rarden village	Ohio	2013	158
Rarden village	Ohio	2014	157
Rarden village	Ohio	2015	156
South Webster village	Ohio	2010	866
South Webster village	Ohio	2011	867
South Webster village	Ohio	2012	862
South Webster village	Ohio	2013	854
South Webster village	Ohio	2014	848
South Webster village	Ohio	2015	839
South Webster village	Ohio	2010	866
South Webster village	Ohio	2011	867
South Webster village	Ohio	2012	862
South Webster village	Ohio	2013	854
South Webster village	Ohio	2014	848
South Webster village	Ohio	2015	839
Otway village	Ohio	2010	87
Otway village	Ohio	2011	87
Otway village	Ohio	2012	87
Otway village	Ohio	2013	86
Otway village	Ohio	2014	86
Otway village	Ohio	2015	85
New Boston village	Ohio	2010	2272
New Boston village	Ohio	2011	2272
New Boston village	Ohio	2012	2260
New Boston village	Ohio	2013	2239
New Boston village	Ohio	2014	2224
New Boston village	Ohio	2015	2200
New Boston village	Ohio	2010	2272
New Boston village	Ohio	2011	2272
New Boston village	Ohio	2012	2260
New Boston village	Ohio	2013	2239
New Boston village	Ohio	2014	2224
New Boston village	Ohio	2015	2200
Rarden village	Ohio	2010	159
Rarden village	Ohio	2011	159
Rarden village	Ohio	2012	159
Rarden village	Ohio	2013	158
Rarden village	Ohio	2014	157
Rarden village	Ohio	2015	156
Attica village	Ohio	2010	899
Attica village	Ohio	2011	897
Attica village	Ohio	2012	892
Attica village	Ohio	2013	885
Attica village	Ohio	2014	881
Attica village	Ohio	2015	881
Bettsville village	Ohio	2010	661
Bettsville village	Ohio	2011	660
Bettsville village	Ohio	2012	656
Bettsville village	Ohio	2013	650
Bettsville village	Ohio	2014	646
Bettsville village	Ohio	2015	644
Bloomville village	Ohio	2010	957
Bloomville village	Ohio	2011	955
Bloomville village	Ohio	2012	950
Bloomville village	Ohio	2013	942
Bloomville village	Ohio	2014	938
Bloomville village	Ohio	2015	935
New Riegel village	Ohio	2010	249
New Riegel village	Ohio	2011	248
New Riegel village	Ohio	2012	248
New Riegel village	Ohio	2013	246
New Riegel village	Ohio	2014	246
New Riegel village	Ohio	2015	246
Republic village	Ohio	2010	549
Republic village	Ohio	2011	548
Republic village	Ohio	2012	544
Republic village	Ohio	2013	538
Republic village	Ohio	2014	537
Republic village	Ohio	2015	537
New Riegel village	Ohio	2010	249
New Riegel village	Ohio	2011	248
New Riegel village	Ohio	2012	248
New Riegel village	Ohio	2013	246
New Riegel village	Ohio	2014	246
New Riegel village	Ohio	2015	246
Bloomville village	Ohio	2010	957
Bloomville village	Ohio	2011	955
Bloomville village	Ohio	2012	950
Bloomville village	Ohio	2013	942
Bloomville village	Ohio	2014	938
Bloomville village	Ohio	2015	935
Green Springs village	Ohio	2010	630
Green Springs village	Ohio	2011	629
Green Springs village	Ohio	2012	625
Green Springs village	Ohio	2013	621
Green Springs village	Ohio	2014	617
Green Springs village	Ohio	2015	615
Bettsville village	Ohio	2010	661
Bettsville village	Ohio	2011	660
Bettsville village	Ohio	2012	656
Bettsville village	Ohio	2013	650
Bettsville village	Ohio	2014	646
Bettsville village	Ohio	2015	644
Republic village	Ohio	2010	549
Republic village	Ohio	2011	548
Republic village	Ohio	2012	544
Republic village	Ohio	2013	538
Republic village	Ohio	2014	537
Republic village	Ohio	2015	537
Attica village	Ohio	2010	899
Attica village	Ohio	2011	897
Attica village	Ohio	2012	892
Attica village	Ohio	2013	885
Attica village	Ohio	2014	881
Attica village	Ohio	2015	881
Anna village	Ohio	2010	1572
Anna village	Ohio	2011	1568
Anna village	Ohio	2012	1564
Anna village	Ohio	2013	1557
Anna village	Ohio	2014	1552
Anna village	Ohio	2015	1547
Botkins village	Ohio	2010	1168
Botkins village	Ohio	2011	1165
Botkins village	Ohio	2012	1164
Botkins village	Ohio	2013	1161
Botkins village	Ohio	2014	1160
Botkins village	Ohio	2015	1155
Fort Loramie village	Ohio	2010	1483
Fort Loramie village	Ohio	2011	1479
Fort Loramie village	Ohio	2012	1494
Fort Loramie village	Ohio	2013	1495
Fort Loramie village	Ohio	2014	1493
Fort Loramie village	Ohio	2015	1490
Jackson Center village	Ohio	2010	1462
Jackson Center village	Ohio	2011	1461
Jackson Center village	Ohio	2012	1457
Jackson Center village	Ohio	2013	1450
Jackson Center village	Ohio	2014	1462
Jackson Center village	Ohio	2015	1455
Kettlersville village	Ohio	2010	179
Kettlersville village	Ohio	2011	179
Kettlersville village	Ohio	2012	178
Kettlersville village	Ohio	2013	178
Kettlersville village	Ohio	2014	177
Kettlersville village	Ohio	2015	177
Lockington village	Ohio	2010	141
Lockington village	Ohio	2011	141
Lockington village	Ohio	2012	140
Lockington village	Ohio	2013	140
Lockington village	Ohio	2014	140
Lockington village	Ohio	2015	139
Port Jefferson village	Ohio	2010	368
Port Jefferson village	Ohio	2011	367
Port Jefferson village	Ohio	2012	366
Port Jefferson village	Ohio	2013	363
Port Jefferson village	Ohio	2014	360
Port Jefferson village	Ohio	2015	359
Russia village	Ohio	2010	640
Russia village	Ohio	2011	641
Russia village	Ohio	2012	647
Russia village	Ohio	2013	651
Russia village	Ohio	2014	653
Russia village	Ohio	2015	654
Botkins village	Ohio	2010	1168
Botkins village	Ohio	2011	1165
Botkins village	Ohio	2012	1164
Botkins village	Ohio	2013	1161
Botkins village	Ohio	2014	1160
Botkins village	Ohio	2015	1155
Jackson Center village	Ohio	2010	1462
Jackson Center village	Ohio	2011	1461
Jackson Center village	Ohio	2012	1457
Jackson Center village	Ohio	2013	1450
Jackson Center village	Ohio	2014	1462
Jackson Center village	Ohio	2015	1455
Russia village	Ohio	2010	640
Russia village	Ohio	2011	641
Russia village	Ohio	2012	647
Russia village	Ohio	2013	651
Russia village	Ohio	2014	653
Russia village	Ohio	2015	654
Fort Loramie village	Ohio	2010	1483
Fort Loramie village	Ohio	2011	1479
Fort Loramie village	Ohio	2012	1494
Fort Loramie village	Ohio	2013	1495
Fort Loramie village	Ohio	2014	1493
Fort Loramie village	Ohio	2015	1490
Port Jefferson village	Ohio	2010	368
Port Jefferson village	Ohio	2011	367
Port Jefferson village	Ohio	2012	366
Port Jefferson village	Ohio	2013	363
Port Jefferson village	Ohio	2014	360
Port Jefferson village	Ohio	2015	359
Kettlersville village	Ohio	2010	179
Kettlersville village	Ohio	2011	179
Kettlersville village	Ohio	2012	178
Kettlersville village	Ohio	2013	178
Kettlersville village	Ohio	2014	177
Kettlersville village	Ohio	2015	177
Lockington village	Ohio	2010	141
Lockington village	Ohio	2011	141
Lockington village	Ohio	2012	140
Lockington village	Ohio	2013	140
Lockington village	Ohio	2014	140
Lockington village	Ohio	2015	139
Beach City village	Ohio	2010	1033
Beach City village	Ohio	2011	1032
Beach City village	Ohio	2012	1024
Beach City village	Ohio	2013	1022
Beach City village	Ohio	2014	1017
Beach City village	Ohio	2015	1013
Brewster village	Ohio	2010	2169
Brewster village	Ohio	2011	2168
Brewster village	Ohio	2012	2160
Brewster village	Ohio	2013	2162
Brewster village	Ohio	2014	2164
Brewster village	Ohio	2015	2170
East Canton village	Ohio	2010	1591
East Canton village	Ohio	2011	1590
East Canton village	Ohio	2012	1587
East Canton village	Ohio	2013	1590
East Canton village	Ohio	2014	1592
East Canton village	Ohio	2015	1599
East Sparta village	Ohio	2010	819
East Sparta village	Ohio	2011	819
East Sparta village	Ohio	2012	813
East Sparta village	Ohio	2013	812
East Sparta village	Ohio	2014	810
East Sparta village	Ohio	2015	808
Hartville village	Ohio	2010	2944
Hartville village	Ohio	2011	2940
Hartville village	Ohio	2012	2934
Hartville village	Ohio	2013	2944
Hartville village	Ohio	2014	2949
Hartville village	Ohio	2015	2961
Hills and Dales village	Ohio	2010	221
Hills and Dales village	Ohio	2011	221
Hills and Dales village	Ohio	2012	220
Hills and Dales village	Ohio	2013	220
Hills and Dales village	Ohio	2014	221
Hills and Dales village	Ohio	2015	221
Limaville village	Ohio	2010	151
Limaville village	Ohio	2011	151
Limaville village	Ohio	2012	150
Limaville village	Ohio	2013	151
Limaville village	Ohio	2014	151
Limaville village	Ohio	2015	151
Meyers Lake village	Ohio	2010	569
Meyers Lake village	Ohio	2011	569
Meyers Lake village	Ohio	2012	566
Meyers Lake village	Ohio	2013	568
Meyers Lake village	Ohio	2014	570
Meyers Lake village	Ohio	2015	572
Navarre village	Ohio	2010	1957
Navarre village	Ohio	2011	1954
Navarre village	Ohio	2012	1942
Navarre village	Ohio	2013	1939
Navarre village	Ohio	2014	1933
Navarre village	Ohio	2015	1930
Waynesburg village	Ohio	2010	923
Waynesburg village	Ohio	2011	923
Waynesburg village	Ohio	2012	919
Waynesburg village	Ohio	2013	921
Waynesburg village	Ohio	2014	921
Waynesburg village	Ohio	2015	924
Wilmot village	Ohio	2010	304
Wilmot village	Ohio	2011	304
Wilmot village	Ohio	2012	303
Wilmot village	Ohio	2013	303
Wilmot village	Ohio	2014	303
Wilmot village	Ohio	2015	303
Hills and Dales village	Ohio	2010	221
Hills and Dales village	Ohio	2011	221
Hills and Dales village	Ohio	2012	220
Hills and Dales village	Ohio	2013	220
Hills and Dales village	Ohio	2014	221
Hills and Dales village	Ohio	2015	221
Hartville village	Ohio	2010	2944
Hartville village	Ohio	2011	2940
Hartville village	Ohio	2012	2934
Hartville village	Ohio	2013	2944
Hartville village	Ohio	2014	2949
Hartville village	Ohio	2015	2961
Limaville village	Ohio	2010	151
Limaville village	Ohio	2011	151
Limaville village	Ohio	2012	150
Limaville village	Ohio	2013	151
Limaville village	Ohio	2014	151
Limaville village	Ohio	2015	151
East Canton village	Ohio	2010	1591
East Canton village	Ohio	2011	1590
East Canton village	Ohio	2012	1587
East Canton village	Ohio	2013	1590
East Canton village	Ohio	2014	1592
East Canton village	Ohio	2015	1599
East Sparta village	Ohio	2010	819
East Sparta village	Ohio	2011	819
East Sparta village	Ohio	2012	813
East Sparta village	Ohio	2013	812
East Sparta village	Ohio	2014	810
East Sparta village	Ohio	2015	808
Waynesburg village	Ohio	2010	923
Waynesburg village	Ohio	2011	923
Waynesburg village	Ohio	2012	919
Waynesburg village	Ohio	2013	921
Waynesburg village	Ohio	2014	921
Waynesburg village	Ohio	2015	924
Beach City village	Ohio	2010	1033
Beach City village	Ohio	2011	1032
Beach City village	Ohio	2012	1024
Beach City village	Ohio	2013	1022
Beach City village	Ohio	2014	1017
Beach City village	Ohio	2015	1013
Brewster village	Ohio	2010	2169
Brewster village	Ohio	2011	2168
Brewster village	Ohio	2012	2160
Brewster village	Ohio	2013	2162
Brewster village	Ohio	2014	2164
Brewster village	Ohio	2015	2170
Wilmot village	Ohio	2010	304
Wilmot village	Ohio	2011	304
Wilmot village	Ohio	2012	303
Wilmot village	Ohio	2013	303
Wilmot village	Ohio	2014	303
Wilmot village	Ohio	2015	303
Boston Heights village	Ohio	2010	1300
Boston Heights village	Ohio	2011	1302
Boston Heights village	Ohio	2012	1297
Boston Heights village	Ohio	2013	1293
Boston Heights village	Ohio	2014	1294
Boston Heights village	Ohio	2015	1295
Clinton village	Ohio	2010	1214
Clinton village	Ohio	2011	1214
Clinton village	Ohio	2012	1213
Clinton village	Ohio	2013	1214
Clinton village	Ohio	2014	1220
Clinton village	Ohio	2015	1219
Lakemore village	Ohio	2010	3058
Lakemore village	Ohio	2011	3061
Lakemore village	Ohio	2012	3066
Lakemore village	Ohio	2013	3056
Lakemore village	Ohio	2014	3058
Lakemore village	Ohio	2015	3056
Northfield village	Ohio	2010	3677
Northfield village	Ohio	2011	3674
Northfield village	Ohio	2012	3658
Northfield village	Ohio	2013	3649
Northfield village	Ohio	2014	3652
Northfield village	Ohio	2015	3648
Peninsula village	Ohio	2010	565
Peninsula village	Ohio	2011	565
Peninsula village	Ohio	2012	564
Peninsula village	Ohio	2013	565
Peninsula village	Ohio	2014	567
Peninsula village	Ohio	2015	569
Reminderville village	Ohio	2010	3404
Reminderville village	Ohio	2011	3423
Reminderville village	Ohio	2012	3542
Reminderville village	Ohio	2013	3621
Reminderville village	Ohio	2014	3731
Reminderville village	Ohio	2015	3857
Richfield village	Ohio	2010	3648
Richfield village	Ohio	2011	3649
Richfield village	Ohio	2012	3648
Richfield village	Ohio	2013	3655
Richfield village	Ohio	2014	3677
Richfield village	Ohio	2015	3694
Silver Lake village	Ohio	2010	2521
Silver Lake village	Ohio	2011	2520
Silver Lake village	Ohio	2012	2512
Silver Lake village	Ohio	2013	2517
Silver Lake village	Ohio	2014	2531
Silver Lake village	Ohio	2015	2531
Peninsula village	Ohio	2010	565
Peninsula village	Ohio	2011	565
Peninsula village	Ohio	2012	564
Peninsula village	Ohio	2013	565
Peninsula village	Ohio	2014	567
Peninsula village	Ohio	2015	569
Boston Heights village	Ohio	2010	1300
Boston Heights village	Ohio	2011	1302
Boston Heights village	Ohio	2012	1297
Boston Heights village	Ohio	2013	1293
Boston Heights village	Ohio	2014	1294
Boston Heights village	Ohio	2015	1295
Boston Heights village	Ohio	2010	1300
Boston Heights village	Ohio	2011	1302
Boston Heights village	Ohio	2012	1297
Boston Heights village	Ohio	2013	1293
Boston Heights village	Ohio	2014	1294
Boston Heights village	Ohio	2015	1295
Clinton village	Ohio	2010	1214
Clinton village	Ohio	2011	1214
Clinton village	Ohio	2012	1213
Clinton village	Ohio	2013	1214
Clinton village	Ohio	2014	1220
Clinton village	Ohio	2015	1219
Clinton village	Ohio	2010	1214
Clinton village	Ohio	2011	1214
Clinton village	Ohio	2012	1213
Clinton village	Ohio	2013	1214
Clinton village	Ohio	2014	1220
Clinton village	Ohio	2015	1219
Lakemore village	Ohio	2010	3058
Lakemore village	Ohio	2011	3061
Lakemore village	Ohio	2012	3066
Lakemore village	Ohio	2013	3056
Lakemore village	Ohio	2014	3058
Lakemore village	Ohio	2015	3056
Lakemore village	Ohio	2010	3058
Lakemore village	Ohio	2011	3061
Lakemore village	Ohio	2012	3066
Lakemore village	Ohio	2013	3056
Lakemore village	Ohio	2014	3058
Lakemore village	Ohio	2015	3056
Mogadore village	Ohio	2010	2846
Mogadore village	Ohio	2011	2843
Mogadore village	Ohio	2012	2841
Mogadore village	Ohio	2013	2846
Mogadore village	Ohio	2014	2861
Mogadore village	Ohio	2015	2876
Northfield village	Ohio	2010	3677
Northfield village	Ohio	2011	3674
Northfield village	Ohio	2012	3658
Northfield village	Ohio	2013	3649
Northfield village	Ohio	2014	3652
Northfield village	Ohio	2015	3648
Northfield village	Ohio	2010	3677
Northfield village	Ohio	2011	3674
Northfield village	Ohio	2012	3658
Northfield village	Ohio	2013	3649
Northfield village	Ohio	2014	3652
Northfield village	Ohio	2015	3648
Reminderville village	Ohio	2010	3404
Reminderville village	Ohio	2011	3423
Reminderville village	Ohio	2012	3542
Reminderville village	Ohio	2013	3621
Reminderville village	Ohio	2014	3731
Reminderville village	Ohio	2015	3857
Reminderville village	Ohio	2010	3404
Reminderville village	Ohio	2011	3423
Reminderville village	Ohio	2012	3542
Reminderville village	Ohio	2013	3621
Reminderville village	Ohio	2014	3731
Reminderville village	Ohio	2015	3857
Richfield village	Ohio	2010	3648
Richfield village	Ohio	2011	3649
Richfield village	Ohio	2012	3648
Richfield village	Ohio	2013	3655
Richfield village	Ohio	2014	3677
Richfield village	Ohio	2015	3694
Silver Lake village	Ohio	2010	2521
Silver Lake village	Ohio	2011	2520
Silver Lake village	Ohio	2012	2512
Silver Lake village	Ohio	2013	2517
Silver Lake village	Ohio	2014	2531
Silver Lake village	Ohio	2015	2531
Silver Lake village	Ohio	2010	2521
Silver Lake village	Ohio	2011	2520
Silver Lake village	Ohio	2012	2512
Silver Lake village	Ohio	2013	2517
Silver Lake village	Ohio	2014	2531
Silver Lake village	Ohio	2015	2531
