City	Incorporation	State	Year	Population
Charleston 	city	West Virginia	2010	51304
Charleston 	city	West Virginia	2011	51019
Charleston 	city	West Virginia	2012	50970
Charleston 	city	West Virginia	2013	50823
Charleston 	city	West Virginia	2014	50326
Appleton 	city	Wisconsin	2010	72657
Appleton 	city	Wisconsin	2011	72854
Appleton 	city	Wisconsin	2012	73096
Appleton 	city	Wisconsin	2013	73569
Appleton 	city	Wisconsin	2014	73961
Appleton 	city	Wisconsin	2015	74139
Eau Claire 	city	Wisconsin	2010	66273
Eau Claire 	city	Wisconsin	2011	66816
Eau Claire 	city	Wisconsin	2012	67366
Eau Claire 	city	Wisconsin	2013	67929
Eau Claire 	city	Wisconsin	2014	67753
Eau Claire 	city	Wisconsin	2015	67778
Green Bay 	city	Wisconsin	2010	103993
Green Bay 	city	Wisconsin	2011	104391
Green Bay 	city	Wisconsin	2012	104831
Green Bay 	city	Wisconsin	2013	104848
Green Bay 	city	Wisconsin	2014	104860
Green Bay 	city	Wisconsin	2015	105207
Janesville 	city	Wisconsin	2010	63570
Janesville 	city	Wisconsin	2011	63460
Janesville 	city	Wisconsin	2012	63572
Janesville 	city	Wisconsin	2013	63791
Janesville 	city	Wisconsin	2014	64052
Janesville 	city	Wisconsin	2015	64123
Kenosha 	city	Wisconsin	2010	99382
Kenosha 	city	Wisconsin	2011	99607
Kenosha 	city	Wisconsin	2012	100034
Kenosha 	city	Wisconsin	2013	99965
Kenosha 	city	Wisconsin	2014	100012
Kenosha 	city	Wisconsin	2015	99858
La Crosse 	city	Wisconsin	2010	51361
La Crosse 	city	Wisconsin	2011	51246
La Crosse 	city	Wisconsin	2012	52064
La Crosse 	city	Wisconsin	2013	52034
La Crosse 	city	Wisconsin	2014	52370
La Crosse 	city	Wisconsin	2015	52306
Madison 	city	Wisconsin	2010	233622
Madison 	city	Wisconsin	2011	237037
Madison 	city	Wisconsin	2012	240097
Madison 	city	Wisconsin	2013	243367
Madison 	city	Wisconsin	2014	246012
Madison 	city	Wisconsin	2015	248951
Oshkosh 	city	Wisconsin	2010	66065
Oshkosh 	city	Wisconsin	2011	66155
Oshkosh 	city	Wisconsin	2012	66677
Oshkosh 	city	Wisconsin	2013	66770
Oshkosh 	city	Wisconsin	2014	66668
Oshkosh 	city	Wisconsin	2015	66555
Racine 	city	Wisconsin	2010	78781
Racine 	city	Wisconsin	2011	78498
Racine 	city	Wisconsin	2012	78225
Racine 	city	Wisconsin	2013	78140
Racine 	city	Wisconsin	2014	77993
Racine 	city	Wisconsin	2015	77742
Waukesha 	city	Wisconsin	2010	70719
Waukesha 	city	Wisconsin	2011	70721
Waukesha 	city	Wisconsin	2012	71232
Waukesha 	city	Wisconsin	2013	71290
Waukesha 	city	Wisconsin	2014	71535
Waukesha 	city	Wisconsin	2015	71970
West Allis 	city	Wisconsin	2010	60434
West Allis 	city	Wisconsin	2011	60520
West Allis 	city	Wisconsin	2012	60722
West Allis 	city	Wisconsin	2013	60779
West Allis 	city	Wisconsin	2014	60709
West Allis 	city	Wisconsin	2015	60620
Eau Claire 	city	Wisconsin	2010	64298
Eau Claire 	city	Wisconsin	2011	64830
Eau Claire 	city	Wisconsin	2012	65379
Eau Claire 	city	Wisconsin	2013	65937
Eau Claire 	city	Wisconsin	2014	65755
Eau Claire 	city	Wisconsin	2015	65785
Appleton 	city	Wisconsin	2010	60085
Appleton 	city	Wisconsin	2011	60123
Appleton 	city	Wisconsin	2012	60328
Appleton 	city	Wisconsin	2013	60749
Appleton 	city	Wisconsin	2014	61175
Appleton 	city	Wisconsin	2015	61353
Casper 	city	Wyoming	2010	55282
Casper 	city	Wyoming	2011	56176
Casper 	city	Wyoming	2012	57904
Casper 	city	Wyoming	2013	59697
Casper 	city	Wyoming	2014	60054
Casper 	city	Wyoming	2015	60285
Cheyenne 	city	Wyoming	2010	59901
Cheyenne 	city	Wyoming	2011	60383
Cheyenne 	city	Wyoming	2012	61767
Cheyenne 	city	Wyoming	2013	62568
Cheyenne 	city	Wyoming	2014	62860
Cheyenne 	city	Wyoming	2015	63335
Dothan	city (pt.)	Alabama	2010	64878
Dothan	city (pt.)	Alabama	2011	65445
Dothan	city (pt.)	Alabama	2012	66133
Dothan	city (pt.)	Alabama	2013	66613
Dothan	city (pt.)	Alabama	2014	67125
Dothan	city (pt.)	Alabama	2015	67327
Birmingham	city (pt.)	Alabama	2010	210339
Birmingham	city (pt.)	Alabama	2011	210213
Birmingham	city (pt.)	Alabama	2012	209498
Birmingham	city (pt.)	Alabama	2013	210098
Birmingham	city (pt.)	Alabama	2014	210326
Birmingham	city (pt.)	Alabama	2015	210688
Hoover	city (pt.)	Alabama	2010	58586
Hoover	city (pt.)	Alabama	2011	58862
Hoover	city (pt.)	Alabama	2012	59619
Hoover	city (pt.)	Alabama	2013	59919
Hoover	city (pt.)	Alabama	2014	60203
Hoover	city (pt.)	Alabama	2015	60492
Huntsville	city (pt.)	Alabama	2010	179323
Huntsville	city (pt.)	Alabama	2011	180605
Huntsville	city (pt.)	Alabama	2012	182068
Huntsville	city (pt.)	Alabama	2013	184464
Huntsville	city (pt.)	Alabama	2014	186462
Huntsville	city (pt.)	Alabama	2015	188795
Decatur	city (pt.)	Alabama	2010	55668
Decatur	city (pt.)	Alabama	2011	55782
Decatur	city (pt.)	Alabama	2012	55813
Decatur	city (pt.)	Alabama	2013	55544
Decatur	city (pt.)	Alabama	2014	55472
Decatur	city (pt.)	Alabama	2015	55345
Peoria	city (pt.)	Arizona	2010	154494
Peoria	city (pt.)	Arizona	2011	156782
Peoria	city (pt.)	Arizona	2012	160005
Peoria	city (pt.)	Arizona	2013	163261
Peoria	city (pt.)	Arizona	2014	167057
Peoria	city (pt.)	Arizona	2015	171230
Springdale	city (pt.)	Arkansas	2010	64509
Springdale	city (pt.)	Arkansas	2011	65641
Springdale	city (pt.)	Arkansas	2012	66793
Springdale	city (pt.)	Arkansas	2013	68339
Springdale	city (pt.)	Arkansas	2014	69482
Springdale	city (pt.)	Arkansas	2015	70831
Thornton	city (pt.)	Colorado	2010	119412
Thornton	city (pt.)	Colorado	2011	121943
Thornton	city (pt.)	Colorado	2012	124460
Thornton	city (pt.)	Colorado	2013	127879
Thornton	city (pt.)	Colorado	2014	130586
Thornton	city (pt.)	Colorado	2015	133451
Westminster	city (pt.)	Colorado	2010	63959
Westminster	city (pt.)	Colorado	2011	65031
Westminster	city (pt.)	Colorado	2012	66085
Westminster	city (pt.)	Colorado	2013	67161
Westminster	city (pt.)	Colorado	2014	68093
Westminster	city (pt.)	Colorado	2015	69104
Aurora	city (pt.)	Colorado	2010	285827
Aurora	city (pt.)	Colorado	2011	291803
Aurora	city (pt.)	Colorado	2012	297093
Aurora	city (pt.)	Colorado	2013	302764
Aurora	city (pt.)	Colorado	2014	308715
Aurora	city (pt.)	Colorado	2015	314363
Longmon	city (pt.)	Colorado	2010	86368
Longmon	city (pt.)	Colorado	2011	87391
Longmon	city (pt.)	Colorado	2012	88673
Longmon	city (pt.)	Colorado	2013	90089
Longmon	city (pt.)	Colorado	2014	90378
Longmon	city (pt.)	Colorado	2015	92038
Arvada	city (pt.)	Colorado	2010	103836
Arvada	city (pt.)	Colorado	2011	104732
Arvada	city (pt.)	Colorado	2012	106790
Arvada	city (pt.)	Colorado	2013	108618
Arvada	city (pt.)	Colorado	2014	110587
Arvada	city (pt.)	Colorado	2015	112127
Milford	city (balance)	Connecticut	2010	51312
Milford	city (balance)	Connecticut	2011	51386
Milford	city (balance)	Connecticut	2012	51514
Milford	city (balance)	Connecticut	2013	51642
Milford	city (balance)	Connecticut	2014	51879
Milford	city (balance)	Connecticut	2015	52087
Athens-Clarke County unified government	balance	Georgia	2010	116215
Athens-Clarke County unified government	balance	Georgia	2011	117205
Athens-Clarke County unified government	balance	Georgia	2012	118951
Athens-Clarke County unified government	balance	Georgia	2013	119840
Athens-Clarke County unified government	balance	Georgia	2014	119526
Athens-Clarke County unified government	balance	Georgia	2015	122604
Augusta-Richmond County consolidated government	balance	Georgia	2010	196222
Augusta-Richmond County consolidated government	balance	Georgia	2011	195828
Augusta-Richmond County consolidated government	balance	Georgia	2012	197156
Augusta-Richmond County consolidated government	balance	Georgia	2013	196496
Augusta-Richmond County consolidated government	balance	Georgia	2014	196526
Augusta-Richmond County consolidated government	balance	Georgia	2015	197182
Roswell	city (pt.)	Georgia	2010	88834
Roswell	city (pt.)	Georgia	2011	91184
Roswell	city (pt.)	Georgia	2012	93677
Roswell	city (pt.)	Georgia	2013	93971
Roswell	city (pt.)	Georgia	2014	94073
Roswell	city (pt.)	Georgia	2015	94501
Warner Robins	city (pt.)	Georgia	2010	68659
Warner Robins	city (pt.)	Georgia	2011	70354
Warner Robins	city (pt.)	Georgia	2012	71415
Warner Robins	city (pt.)	Georgia	2013	72225
Warner Robins	city (pt.)	Georgia	2014	72943
Warner Robins	city (pt.)	Georgia	2015	73131
Pocatello	city (pt.)	Idaho	2010	54322
Pocatello	city (pt.)	Idaho	2011	54648
Pocatello	city (pt.)	Idaho	2012	54788
Pocatello	city (pt.)	Idaho	2013	54443
Pocatello	city (pt.)	Idaho	2014	54368
Pocatello	city (pt.)	Idaho	2015	54427
Hoffman Estates	village (pt.)	Illinois	2010	51944
Hoffman Estates	village (pt.)	Illinois	2011	52123
Hoffman Estates	village (pt.)	Illinois	2012	52276
Hoffman Estates	village (pt.)	Illinois	2013	52396
Hoffman Estates	village (pt.)	Illinois	2014	52367
Hoffman Estates	village (pt.)	Illinois	2015	52138
Orland Park	village (pt.)	Illinois	2010	56533
Orland Park	village (pt.)	Illinois	2011	56810
Orland Park	village (pt.)	Illinois	2012	57066
Orland Park	village (pt.)	Illinois	2013	58327
Orland Park	village (pt.)	Illinois	2014	58472
Orland Park	village (pt.)	Illinois	2015	58432
Schaumbur	village (pt.)	Illinois	2010	74292
Schaumbur	village (pt.)	Illinois	2011	74517
Schaumbur	village (pt.)	Illinois	2012	74731
Schaumbur	village (pt.)	Illinois	2013	74904
Schaumbur	village (pt.)	Illinois	2014	74925
Schaumbur	village (pt.)	Illinois	2015	74693
Orland Park	village (pt.)	Illinois	2010	55019
Orland Park	village (pt.)	Illinois	2011	55287
Orland Park	village (pt.)	Illinois	2012	55537
Orland Park	village (pt.)	Illinois	2013	56766
Orland Park	village (pt.)	Illinois	2014	56907
Orland Park	village (pt.)	Illinois	2015	56867
Palatin	village (pt.)	Illinois	2010	68573
Palatin	village (pt.)	Illinois	2011	68807
Palatin	village (pt.)	Illinois	2012	69074
Palatin	village (pt.)	Illinois	2013	69306
Palatin	village (pt.)	Illinois	2014	69370
Palatin	village (pt.)	Illinois	2015	69265
Schaumbur	village (pt.)	Illinois	2010	67837
Schaumbur	village (pt.)	Illinois	2011	68039
Schaumbur	village (pt.)	Illinois	2012	68232
Schaumbur	village (pt.)	Illinois	2013	68387
Schaumbur	village (pt.)	Illinois	2014	68403
Schaumbur	village (pt.)	Illinois	2015	68190
Arlington Heights	village (pt.)	Illinois	2010	61139
Arlington Heights	village (pt.)	Illinois	2011	61322
Arlington Heights	village (pt.)	Illinois	2012	61624
Arlington Heights	village (pt.)	Illinois	2013	61806
Arlington Heights	village (pt.)	Illinois	2014	61843
Arlington Heights	village (pt.)	Illinois	2015	61733
Aurora	city (pt.)	Illinois	2013	50160
Aurora	city (pt.)	Illinois	2014	50243
Aurora	city (pt.)	Illinois	2015	50192
Naperville	city (pt.)	Illinois	2010	94946
Naperville	city (pt.)	Illinois	2011	95599
Naperville	city (pt.)	Illinois	2012	96204
Naperville	city (pt.)	Illinois	2013	97031
Naperville	city (pt.)	Illinois	2014	97978
Naperville	city (pt.)	Illinois	2015	98501
Wheaton	city (pt.)	Illinois	2010	53051
Wheaton	city (pt.)	Illinois	2011	53332
Wheaton	city (pt.)	Illinois	2012	53474
Wheaton	city (pt.)	Illinois	2013	53693
