City	Incorporation	State	Year	Population
Harve	city (pt.)	Illinois	2014	23318
Harve	city (pt.)	Illinois	2015	23194
Hazel Cres	village (pt.)	Illinois	2010	2903
Hazel Cres	village (pt.)	Illinois	2011	2909
Hazel Cres	village (pt.)	Illinois	2012	2913
Hazel Cres	village (pt.)	Illinois	2013	2915
Hazel Cres	village (pt.)	Illinois	2014	2910
Hazel Cres	village (pt.)	Illinois	2015	2895
Homewood	village (pt.)	Illinois	2010	5949
Homewood	village (pt.)	Illinois	2011	5960
Homewood	village (pt.)	Illinois	2012	5972
Homewood	village (pt.)	Illinois	2013	5981
Homewood	village (pt.)	Illinois	2014	5983
Homewood	village (pt.)	Illinois	2015	5950
Lansin	village (pt.)	Illinois	2010	22934
Lansin	village (pt.)	Illinois	2011	22986
Lansin	village (pt.)	Illinois	2012	23035
Lansin	village (pt.)	Illinois	2013	23071
Lansin	village (pt.)	Illinois	2014	23038
Lansin	village (pt.)	Illinois	2015	22919
Markham	city (pt.)	Illinois	2010	3883
Markham	city (pt.)	Illinois	2011	3902
Markham	city (pt.)	Illinois	2012	3917
Markham	city (pt.)	Illinois	2013	3933
Markham	city (pt.)	Illinois	2014	3938
Markham	city (pt.)	Illinois	2015	3927
Posen	village (pt.)	Illinois	2010	452
Posen	village (pt.)	Illinois	2011	453
Posen	village (pt.)	Illinois	2012	455
Posen	village (pt.)	Illinois	2013	457
Posen	village (pt.)	Illinois	2014	457
Posen	village (pt.)	Illinois	2015	455
Riverd	village (pt.)	Illinois	2010	11218
Riverd	village (pt.)	Illinois	2011	11242
Riverd	village (pt.)	Illinois	2012	11263
Riverd	village (pt.)	Illinois	2013	11278
Riverd	village (pt.)	Illinois	2014	11260
Riverd	village (pt.)	Illinois	2015	11200
Arlington Heights	village (pt.)	Illinois	2010	61139
Arlington Heights	village (pt.)	Illinois	2011	61322
Arlington Heights	village (pt.)	Illinois	2012	61624
Arlington Heights	village (pt.)	Illinois	2013	61806
Arlington Heights	village (pt.)	Illinois	2014	61843
Arlington Heights	village (pt.)	Illinois	2015	61733
Buffalo Gro	village (pt.)	Illinois	2010	13657
Buffalo Gro	village (pt.)	Illinois	2011	13738
Buffalo Gro	village (pt.)	Illinois	2012	13785
Buffalo Gro	village (pt.)	Illinois	2013	13826
Buffalo Gro	village (pt.)	Illinois	2014	13820
Buffalo Gro	village (pt.)	Illinois	2015	13762
Des Plaines	city (pt.)	Illinois	2010	1275
Des Plaines	city (pt.)	Illinois	2011	1281
Des Plaines	city (pt.)	Illinois	2012	1286
Des Plaines	city (pt.)	Illinois	2013	1290
Des Plaines	city (pt.)	Illinois	2014	1290
Des Plaines	city (pt.)	Illinois	2015	1286
Mount Prospec	village (pt.)	Illinois	2010	22118
Mount Prospec	village (pt.)	Illinois	2011	22180
Mount Prospec	village (pt.)	Illinois	2012	22239
Mount Prospec	village (pt.)	Illinois	2013	22323
Mount Prospec	village (pt.)	Illinois	2014	22401
Mount Prospec	village (pt.)	Illinois	2015	22309
Northbrook	village (pt.)	Illinois	2010	479
Northbrook	village (pt.)	Illinois	2011	481
Northbrook	village (pt.)	Illinois	2012	482
Northbrook	village (pt.)	Illinois	2013	484
Northbrook	village (pt.)	Illinois	2014	486
Northbrook	village (pt.)	Illinois	2015	486
Palatin	village (pt.)	Illinois	2010	43
Palatin	village (pt.)	Illinois	2011	43
Palatin	village (pt.)	Illinois	2012	43
Palatin	village (pt.)	Illinois	2013	44
Palatin	village (pt.)	Illinois	2014	44
Palatin	village (pt.)	Illinois	2015	43
Prospect Heights	city (pt.)	Illinois	2010	16265
Prospect Heights	city (pt.)	Illinois	2011	16311
Prospect Heights	city (pt.)	Illinois	2012	16357
Prospect Heights	city (pt.)	Illinois	2013	16396
Prospect Heights	city (pt.)	Illinois	2014	16420
Prospect Heights	city (pt.)	Illinois	2015	16382
Rolling Meadows	city (pt.)	Illinois	2010	127
Rolling Meadows	city (pt.)	Illinois	2011	128
Rolling Meadows	city (pt.)	Illinois	2012	128
Rolling Meadows	city (pt.)	Illinois	2013	128
Rolling Meadows	city (pt.)	Illinois	2014	128
Rolling Meadows	city (pt.)	Illinois	2015	128
Wheelin	village (pt.)	Illinois	2010	37688
Wheelin	village (pt.)	Illinois	2011	37813
Wheelin	village (pt.)	Illinois	2012	37916
Wheelin	village (pt.)	Illinois	2013	38024
Wheelin	village (pt.)	Illinois	2014	38025
Wheelin	village (pt.)	Illinois	2015	38079
Blue Island	city (pt.)	Illinois	2010	10504
Blue Island	city (pt.)	Illinois	2011	10530
Blue Island	city (pt.)	Illinois	2012	10544
Blue Island	city (pt.)	Illinois	2013	10551
Blue Island	city (pt.)	Illinois	2014	10527
Blue Island	city (pt.)	Illinois	2015	10464
Bridgeview	village (pt.)	Illinois	2010	1901
Bridgeview	village (pt.)	Illinois	2011	1906
Bridgeview	village (pt.)	Illinois	2012	1911
Bridgeview	village (pt.)	Illinois	2013	1914
Bridgeview	village (pt.)	Illinois	2014	1912
Bridgeview	village (pt.)	Illinois	2015	1903
Crestwood	village (pt.)	Illinois	2010	4476
Crestwood	village (pt.)	Illinois	2011	4489
Crestwood	village (pt.)	Illinois	2012	4501
Crestwood	village (pt.)	Illinois	2013	4511
Crestwood	village (pt.)	Illinois	2014	4508
Crestwood	village (pt.)	Illinois	2015	4490
Palos Heights	city (pt.)	Illinois	2010	6622
Palos Heights	city (pt.)	Illinois	2011	6639
Palos Heights	city (pt.)	Illinois	2012	6655
Palos Heights	city (pt.)	Illinois	2013	6665
Palos Heights	city (pt.)	Illinois	2014	6658
Palos Heights	city (pt.)	Illinois	2015	6628
Robbins	village (pt.)	Illinois	2010	1296
Robbins	village (pt.)	Illinois	2011	1308
Robbins	village (pt.)	Illinois	2012	1316
Robbins	village (pt.)	Illinois	2013	1327
Robbins	village (pt.)	Illinois	2014	1333
Robbins	village (pt.)	Illinois	2015	1332
Worth	village (pt.)	Illinois	2010	7973
Worth	village (pt.)	Illinois	2011	7990
Worth	village (pt.)	Illinois	2012	8009
Worth	village (pt.)	Illinois	2013	8020
Worth	village (pt.)	Illinois	2014	8009
Worth	village (pt.)	Illinois	2015	7967
Flat Rock	village (pt.)	Illinois	2010	260
Flat Rock	village (pt.)	Illinois	2011	260
Flat Rock	village (pt.)	Illinois	2012	257
Flat Rock	village (pt.)	Illinois	2013	256
Flat Rock	village (pt.)	Illinois	2014	255
Flat Rock	village (pt.)	Illinois	2015	255
Flat Rock	village (pt.)	Illinois	2010	71
Flat Rock	village (pt.)	Illinois	2011	71
Flat Rock	village (pt.)	Illinois	2012	70
Flat Rock	village (pt.)	Illinois	2013	70
Flat Rock	village (pt.)	Illinois	2014	69
Flat Rock	village (pt.)	Illinois	2015	70
Case	city (pt.)	Illinois	2010	10
Case	city (pt.)	Illinois	2011	10
Case	city (pt.)	Illinois	2012	10
Case	city (pt.)	Illinois	2013	10
Case	city (pt.)	Illinois	2014	10
Case	city (pt.)	Illinois	2015	10
Montros	village (pt.)	Illinois	2010	2
Montros	village (pt.)	Illinois	2011	2
Montros	village (pt.)	Illinois	2012	2
Montros	village (pt.)	Illinois	2013	2
Montros	village (pt.)	Illinois	2014	2
Montros	village (pt.)	Illinois	2015	2
Montros	village (pt.)	Illinois	2010	2
Montros	village (pt.)	Illinois	2011	2
Montros	village (pt.)	Illinois	2012	2
Montros	village (pt.)	Illinois	2013	2
Montros	village (pt.)	Illinois	2014	2
Montros	village (pt.)	Illinois	2015	2
Case	city (pt.)	Illinois	2010	10
Case	city (pt.)	Illinois	2011	10
Case	city (pt.)	Illinois	2012	10
Case	city (pt.)	Illinois	2013	10
Case	city (pt.)	Illinois	2014	10
Case	city (pt.)	Illinois	2015	10
L	village (pt.)	Illinois	2010	135
L	village (pt.)	Illinois	2011	134
L	village (pt.)	Illinois	2012	134
L	village (pt.)	Illinois	2013	135
L	village (pt.)	Illinois	2014	135
L	village (pt.)	Illinois	2015	135
Maple Park	village (pt.)	Illinois	2010	638
Maple Park	village (pt.)	Illinois	2011	634
Maple Park	village (pt.)	Illinois	2012	635
Maple Park	village (pt.)	Illinois	2013	636
Maple Park	village (pt.)	Illinois	2014	640
Maple Park	village (pt.)	Illinois	2015	638
Sandwich	city (pt.)	Illinois	2010	7256
Sandwich	city (pt.)	Illinois	2011	7206
Sandwich	city (pt.)	Illinois	2012	7205
Sandwich	city (pt.)	Illinois	2013	7199
Sandwich	city (pt.)	Illinois	2014	7230
Sandwich	city (pt.)	Illinois	2015	7195
Somonauk	village (pt.)	Illinois	2010	1634
Somonauk	village (pt.)	Illinois	2011	1622
Somonauk	village (pt.)	Illinois	2012	1622
Somonauk	village (pt.)	Illinois	2013	1622
Somonauk	village (pt.)	Illinois	2014	1630
Somonauk	village (pt.)	Illinois	2015	1626
DeKalb	city (pt.)	Illinois	2010	313
DeKalb	city (pt.)	Illinois	2011	311
DeKalb	city (pt.)	Illinois	2012	312
DeKalb	city (pt.)	Illinois	2013	312
DeKalb	city (pt.)	Illinois	2014	314
DeKalb	city (pt.)	Illinois	2015	313
Maple Park	village (pt.)	Illinois	2010	638
Maple Park	village (pt.)	Illinois	2011	634
Maple Park	village (pt.)	Illinois	2012	635
Maple Park	village (pt.)	Illinois	2013	636
Maple Park	village (pt.)	Illinois	2014	640
Maple Park	village (pt.)	Illinois	2015	638
Sycamore	city (pt.)	Illinois	2010	5048
Sycamore	city (pt.)	Illinois	2011	5023
Sycamore	city (pt.)	Illinois	2012	5040
Sycamore	city (pt.)	Illinois	2013	5060
Sycamore	city (pt.)	Illinois	2014	5123
Sycamore	city (pt.)	Illinois	2015	5123
DeKalb	city (pt.)	Illinois	2010	43797
DeKalb	city (pt.)	Illinois	2011	43359
DeKalb	city (pt.)	Illinois	2012	43146
DeKalb	city (pt.)	Illinois	2013	42874
DeKalb	city (pt.)	Illinois	2014	43062
DeKalb	city (pt.)	Illinois	2015	42898
Sycamore	city (pt.)	Illinois	2010	1573
Sycamore	city (pt.)	Illinois	2011	1564
Sycamore	city (pt.)	Illinois	2012	1564
Sycamore	city (pt.)	Illinois	2013	1566
Sycamore	city (pt.)	Illinois	2014	1584
Sycamore	city (pt.)	Illinois	2015	1581
Kirkland	village (pt.)	Illinois	2010	1743
Kirkland	village (pt.)	Illinois	2011	1730
Kirkland	village (pt.)	Illinois	2012	1733
Kirkland	village (pt.)	Illinois	2013	1733
Kirkland	village (pt.)	Illinois	2014	1742
Kirkland	village (pt.)	Illinois	2015	1734
Genoa	city (pt.)	Illinois	2010	4469
Genoa	city (pt.)	Illinois	2011	4451
Genoa	city (pt.)	Illinois	2012	4457
Genoa	city (pt.)	Illinois	2013	4460
Genoa	city (pt.)	Illinois	2014	4487
Genoa	city (pt.)	Illinois	2015	4469
Genoa	city (pt.)	Illinois	2010	723
Genoa	city (pt.)	Illinois	2011	721
Genoa	city (pt.)	Illinois	2012	723
Genoa	city (pt.)	Illinois	2013	724
Genoa	city (pt.)	Illinois	2014	728
Genoa	city (pt.)	Illinois	2015	727
Sandwich	city (pt.)	Illinois	2010	7247
Sandwich	city (pt.)	Illinois	2011	7197
Sandwich	city (pt.)	Illinois	2012	7196
Sandwich	city (pt.)	Illinois	2013	7190
Sandwich	city (pt.)	Illinois	2014	7221
Sandwich	city (pt.)	Illinois	2015	7186
L	village (pt.)	Illinois	2010	135
L	village (pt.)	Illinois	2011	134
L	village (pt.)	Illinois	2012	134
L	village (pt.)	Illinois	2013	135
L	village (pt.)	Illinois	2014	135
L	village (pt.)	Illinois	2015	135
Sandwich	city (pt.)	Illinois	2010	9
Sandwich	city (pt.)	Illinois	2011	9
Sandwich	city (pt.)	Illinois	2012	9
Sandwich	city (pt.)	Illinois	2013	9
Sandwich	city (pt.)	Illinois	2014	9
Sandwich	city (pt.)	Illinois	2015	9
Somonauk	village (pt.)	Illinois	2010	1634
Somonauk	village (pt.)	Illinois	2011	1622
Somonauk	village (pt.)	Illinois	2012	1622
Somonauk	village (pt.)	Illinois	2013	1622
Somonauk	village (pt.)	Illinois	2014	1630
Somonauk	village (pt.)	Illinois	2015	1626
Sycamore	city (pt.)	Illinois	2010	10903
Sycamore	city (pt.)	Illinois	2011	10837
Sycamore	city (pt.)	Illinois	2012	10863
Sycamore	city (pt.)	Illinois	2013	10894
Sycamore	city (pt.)	Illinois	2014	11020
Sycamore	city (pt.)	Illinois	2015	11008
Clinton	city (pt.)	Illinois	2010	6964
Clinton	city (pt.)	Illinois	2011	6941
Clinton	city (pt.)	Illinois	2012	6913
Clinton	city (pt.)	Illinois	2013	6860
Clinton	city (pt.)	Illinois	2014	6794
Clinton	city (pt.)	Illinois	2015	6781
Clinton	city (pt.)	Illinois	2010	272
Clinton	city (pt.)	Illinois	2011	272
Clinton	city (pt.)	Illinois	2012	271
Clinton	city (pt.)	Illinois	2013	270
Clinton	city (pt.)	Illinois	2014	267
Clinton	city (pt.)	Illinois	2015	267
Arthur	village (pt.)	Illinois	2010	1472
Arthur	village (pt.)	Illinois	2011	1464
Arthur	village (pt.)	Illinois	2012	1467
Arthur	village (pt.)	Illinois	2013	1468
Arthur	village (pt.)	Illinois	2014	1474
Arthur	village (pt.)	Illinois	2015	1478
Atwood	village (pt.)	Illinois	2010	604
Atwood	village (pt.)	Illinois	2011	600
Atwood	village (pt.)	Illinois	2012	600
Atwood	village (pt.)	Illinois	2013	598
Atwood	village (pt.)	Illinois	2014	600
Atwood	village (pt.)	Illinois	2015	597
Arthur	village (pt.)	Illinois	2010	1472
Arthur	village (pt.)	Illinois	2011	1464
Arthur	village (pt.)	Illinois	2012	1467
Arthur	village (pt.)	Illinois	2013	1468
Arthur	village (pt.)	Illinois	2014	1474
Arthur	village (pt.)	Illinois	2015	1478
Atwood	village (pt.)	Illinois	2010	604
Atwood	village (pt.)	Illinois	2011	600
Atwood	village (pt.)	Illinois	2012	600
Atwood	village (pt.)	Illinois	2013	598
Atwood	village (pt.)	Illinois	2014	600
Atwood	village (pt.)	Illinois	2015	597
Aurora	city (pt.)	Illinois	2010	49427
Aurora	city (pt.)	Illinois	2011	49726
Aurora	city (pt.)	Illinois	2012	49925
Aurora	city (pt.)	Illinois	2013	50160
Aurora	city (pt.)	Illinois	2014	50243
Aurora	city (pt.)	Illinois	2015	50192
Bar	village (pt.)	Illinois	2010	24460
Bar	village (pt.)	Illinois	2011	24579
Bar	village (pt.)	Illinois	2012	24662
Bar	village (pt.)	Illinois	2013	24748
Bar	village (pt.)	Illinois	2014	24732
Bar	village (pt.)	Illinois	2015	24691
Bensen	village (pt.)	Illinois	2010	18369
Bensen	village (pt.)	Illinois	2011	18440
Bensen	village (pt.)	Illinois	2012	18474
Bensen	village (pt.)	Illinois	2013	18521
Bensen	village (pt.)	Illinois	2014	18494
Bensen	village (pt.)	Illinois	2015	18440
Bolingbrook	village (pt.)	Illinois	2010	1573
Bolingbrook	village (pt.)	Illinois	2011	1588
Bolingbrook	village (pt.)	Illinois	2012	1597
Bolingbrook	village (pt.)	Illinois	2013	1607
Bolingbrook	village (pt.)	Illinois	2014	1613
Bolingbrook	village (pt.)	Illinois	2015	1616
Burr Rid	village (pt.)	Illinois	2010	6728
Burr Rid	village (pt.)	Illinois	2011	6778
Burr Rid	village (pt.)	Illinois	2012	6807
Burr Rid	village (pt.)	Illinois	2013	6843
Burr Rid	village (pt.)	Illinois	2014	6855
Burr Rid	village (pt.)	Illinois	2015	6877
Elmhurs	city (pt.)	Illinois	2010	44196
Elmhurs	city (pt.)	Illinois	2011	44941
Elmhurs	city (pt.)	Illinois	2012	45181
Elmhurs	city (pt.)	Illinois	2013	45553
Elmhurs	city (pt.)	Illinois	2014	45762
Elmhurs	city (pt.)	Illinois	2015	45957
Hanover Park	village (pt.)	Illinois	2010	17340
Hanover Park	village (pt.)	Illinois	2011	17445
Hanover Park	village (pt.)	Illinois	2012	17509
Hanover Park	village (pt.)	Illinois	2013	17584
Hanover Park	village (pt.)	Illinois	2014	17584
Hanover Park	village (pt.)	Illinois	2015	17530
Hinsd	village (pt.)	Illinois	2010	14612
Hinsd	village (pt.)	Illinois	2011	14744
Hinsd	village (pt.)	Illinois	2012	14850
Hinsd	village (pt.)	Illinois	2013	14977
Hinsd	village (pt.)	Illinois	2014	15139
Hinsd	village (pt.)	Illinois	2015	15299
Lemon	village (pt.)	Illinois	2010	6
Lemon	village (pt.)	Illinois	2011	6
Lemon	village (pt.)	Illinois	2012	6
Lemon	village (pt.)	Illinois	2013	6
Lemon	village (pt.)	Illinois	2014	6
Lemon	village (pt.)	Illinois	2015	6
Naperville	city (pt.)	Illinois	2010	94946
Naperville	city (pt.)	Illinois	2011	95599
Naperville	city (pt.)	Illinois	2012	96204
Naperville	city (pt.)	Illinois	2013	97031
Naperville	city (pt.)	Illinois	2014	97978
Naperville	city (pt.)	Illinois	2015	98501
Oak Brook	village (pt.)	Illinois	2010	7892
Oak Brook	village (pt.)	Illinois	2011	7945
Oak Brook	village (pt.)	Illinois	2012	7976
Oak Brook	village (pt.)	Illinois	2013	8025
Oak Brook	village (pt.)	Illinois	2014	8061
Oak Brook	village (pt.)	Illinois	2015	8084
Ros	village (pt.)	Illinois	2010	19033
Ros	village (pt.)	Illinois	2011	19120
Ros	village (pt.)	Illinois	2012	19171
Ros	village (pt.)	Illinois	2013	19247
Ros	village (pt.)	Illinois	2014	19252
Ros	village (pt.)	Illinois	2015	19217
St. Charles	city (pt.)	Illinois	2010	555
St. Charles	city (pt.)	Illinois	2011	558
St. Charles	city (pt.)	Illinois	2012	560
St. Charles	city (pt.)	Illinois	2013	562
St. Charles	city (pt.)	Illinois	2014	564
St. Charles	city (pt.)	Illinois	2015	563
Wayn	village (pt.)	Illinois	2010	1561
Wayn	village (pt.)	Illinois	2011	1573
Wayn	village (pt.)	Illinois	2012	1581
Wayn	village (pt.)	Illinois	2013	1585
Wayn	village (pt.)	Illinois	2014	1582
Wayn	village (pt.)	Illinois	2015	1581
Woodrid	village (pt.)	Illinois	2010	32998
Woodrid	village (pt.)	Illinois	2011	33155
Woodrid	village (pt.)	Illinois	2012	33248
Woodrid	village (pt.)	Illinois	2013	33372
Woodrid	village (pt.)	Illinois	2014	33382
Woodrid	village (pt.)	Illinois	2015	33348
Addison	village (pt.)	Illinois	2010	32173
Addison	village (pt.)	Illinois	2011	32307
Addison	village (pt.)	Illinois	2012	32378
Addison	village (pt.)	Illinois	2013	32467
Addison	village (pt.)	Illinois	2014	32427
Addison	village (pt.)	Illinois	2015	32333
Bensen	village (pt.)	Illinois	2010	18369
Bensen	village (pt.)	Illinois	2011	18440
Bensen	village (pt.)	Illinois	2012	18474
Bensen	village (pt.)	Illinois	2013	18521
Bensen	village (pt.)	Illinois	2014	18494
Bensen	village (pt.)	Illinois	2015	18440
Elmhurs	city (pt.)	Illinois	2010	11016
Elmhurs	city (pt.)	Illinois	2011	11201
Elmhurs	city (pt.)	Illinois	2012	11259
Elmhurs	city (pt.)	Illinois	2013	11362
Elmhurs	city (pt.)	Illinois	2014	11416
Elmhurs	city (pt.)	Illinois	2015	11467
Itasc	village (pt.)	Illinois	2010	6964
Itasc	village (pt.)	Illinois	2011	7012
Itasc	village (pt.)	Illinois	2012	7044
Itasc	village (pt.)	Illinois	2013	7076
Itasc	village (pt.)	Illinois	2014	7077
Itasc	village (pt.)	Illinois	2015	7073
Lombard	village (pt.)	Illinois	2010	40
Lombard	village (pt.)	Illinois	2011	40
Lombard	village (pt.)	Illinois	2012	40
Lombard	village (pt.)	Illinois	2013	41
Lombard	village (pt.)	Illinois	2014	41
Lombard	village (pt.)	Illinois	2015	41
Villa Park	village (pt.)	Illinois	2010	517
Villa Park	village (pt.)	Illinois	2011	520
Villa Park	village (pt.)	Illinois	2012	521
Villa Park	village (pt.)	Illinois	2013	524
Villa Park	village (pt.)	Illinois	2014	523
Villa Park	village (pt.)	Illinois	2015	522
Addison	village (pt.)	Illinois	2010	4846
Addison	village (pt.)	Illinois	2011	4867
Addison	village (pt.)	Illinois	2012	4879
Addison	village (pt.)	Illinois	2013	4893
Addison	village (pt.)	Illinois	2014	4888
Addison	village (pt.)	Illinois	2015	4875
Carol Stream	village (pt.)	Illinois	2010	17539
Carol Stream	village (pt.)	Illinois	2011	17632
Carol Stream	village (pt.)	Illinois	2012	17715
Carol Stream	village (pt.)	Illinois	2013	17782
Carol Stream	village (pt.)	Illinois	2014	17801
Carol Stream	village (pt.)	Illinois	2015	17791
Glendale Heights	village (pt.)	Illinois	2010	30775
Glendale Heights	village (pt.)	Illinois	2011	30909
Glendale Heights	village (pt.)	Illinois	2012	30982
Glendale Heights	village (pt.)	Illinois	2013	31073
Glendale Heights	village (pt.)	Illinois	2014	31033
Glendale Heights	village (pt.)	Illinois	2015	30934
Hanover Park	village (pt.)	Illinois	2010	6535
Hanover Park	village (pt.)	Illinois	2011	6574
Hanover Park	village (pt.)	Illinois	2012	6597
Hanover Park	village (pt.)	Illinois	2013	6624
Hanover Park	village (pt.)	Illinois	2014	6623
Hanover Park	village (pt.)	Illinois	2015	6601
Itasc	village (pt.)	Illinois	2010	1701
Itasc	village (pt.)	Illinois	2011	1712
Itasc	village (pt.)	Illinois	2012	1720
Itasc	village (pt.)	Illinois	2013	1727
Itasc	village (pt.)	Illinois	2014	1727
Itasc	village (pt.)	Illinois	2015	1725
Ros	village (pt.)	Illinois	2010	19033
Ros	village (pt.)	Illinois	2011	19120
